open,high,low,close,volume
97.06832890259336,97.1673719221943,97.039898667873,97.06832890259336,863
97.17276070009574,97.23362967430653,96.99414713469838,97.17276070009574,736
96.19292563815584,96.25551143159385,96.16339527004835,96.19292563815584,300
95.52883261370663,95.6525438851022,95.2854066294754,95.52883261370663,487
95.6272632316412,96.02439851384416,95.32282217065602,95.6272632316412,460
95.9964965216389,96.02120236200712,95.92674146943753,95.9964965216389,231
96.0821806622339,96.12552702006519,96.06781803366368,96.0821806622339,276
96.02435652103978,96.0762008836406,95.4899150441455,96.02435652103978,151
95.87380467324513,95.89868162662667,95.65661412652942,95.87380467324513,645
95.13454367806142,95.3002024301311,94.97182382718967,95.13454367806142,121
94.77462157386407,94.79866128561328,94.5849803748994,94.77462157386407,752
94.54430218838418,94.63446465565053,94.40293351912126,94.54430218838418,418
95.07286330149364,95.11480051420854,94.90924750403245,95.07286330149364,882
95.24467244627787,95.33618083307883,95.08117529014663,95.24467244627787,267
94.3631523685965,94.44990189046621,94.03957023943849,94.3631523685965,137
94.5251943532939,94.87957368974318,94.11094553980519,94.5251943532939,972
94.33265321308573,94.46002724476482,94.26033475307186,94.33265321308573,857
93.99419221293276,94.12839518206525,93.70465085931708,93.99419221293276,846
94.3000303573532,94.51919818995398,94.01809449842126,94.3000303573532,666
94.81553011860117,95.03642048417217,94.70084336026358,94.81553011860117,472
95.28117017815927,95.36787850025378,95.10597541057676,95.28117017815927,731
94.86156141654796,94.90607640199293,94.70378857337754,94.86156141654796,677
94.70695522862235,95.04334898541943,94.4851998965609,94.70695522862235,933
94.87258694432413,94.96819450736258,94.62436008032117,94.87258694432413,526
95.3603595078853,95.64828113404508,94.93464146611991,95.3603595078853,939
95.12077238896266,95.1487366606663,95.03068999697678,95.12077238896266,265
95.02794290063075,95.07564268576536,94.92202126071683,95.02794290063075,821
94.47477541362774,94.65189082996675,94.32529056442965,94.47477541362774,601
93.8766721015874,94.23300905888077,93.76458917514566,93.8766721015874,174
94.2829350127845,94.55587027796462,93.93687591680535,94.2829350127845,539
94.96105502706992,94.97154979828252,94.61083330589545,94.96105502706992,745
94.92504996627976,94.9803170252886,94.79833541746342,94.92504996627976,364
95.42681641522577,95.51356635241797,95.3292592117236,95.42681641522577,505
95.60763442774959,95.65076818193631,95.58028789657529,95.60763442774959,785
95.28507455044702,95.35558379899435,95.1090918695024,95.28507455044702,342
95.46577235320123,95.5539527909234,95.3170064262848,95.46577235320123,700
96.23479063643421,96.45808080747102,96.09873005802211,96.23479063643421,861
96.21687761687923,96.41444993336053,96.19981671386974,96.21687761687923,642
96.99919944478623,97.09104028110613,96.76373523653227,96.99919944478623,376
95.68932689274136,95.87288053230039,95.60427722359546,95.68932689274136,649
96.10027814492898,96.16235737222408,95.93271140942409,96.10027814492898,407
96.14380167904807,96.27516877278696,95.87836343448771,96.14380167904807,502
95.99429800381513,96.20996101714098,95.92899068313987,95.99429800381513,749
96.04017839208288,96.111961908831,95.99024379852122,96.04017839208288,529
95.04639393478243,95.25435257968807,95.01405611317742,95.04639393478243,175
94.93655799086368,95.30629060465698,94.88157938908148,94.93655799086368,438
95.11511427661955,95.37664279283824,94.99890081660755,95.11511427661955,864
95.8540612989903,95.9087933228328,95.27522428747598,95.8540612989903,549
95.59492618985348,95.90829713129624,95.35637238952407,95.59492618985348,178
95.19067938840689,95.31049734025966,94.83174159897438,95.19067938840689,137
94.93980086661462,94.97493560911298,94.81732089469348,94.93980086661462,417
95.39750192546566,95.59119865485805,95.1841712516819,95.39750192546566,427
95.56187748029551,95.83823131800905,95.53445737581747,95.56187748029551,529
95.29699737841199,95.45100740019551,95.25949660166623,95.29699737841199,262
95.55363109496867,95.85486054312365,95.35452737953608,95.55363109496867,457
95.60216986964268,95.68993986773832,95.59124198131367,95.60216986964268,739
96.08649236490912,96.31430466643239,95.92796779883489,96.08649236490912,769
95.73546581797045,96.22709970408026,95.47178392785884,95.73546581797045,428
95.57163474467157,95.76778771340408,95.39850790770764,95.57163474467157,930
95.37558066810548,95.39831203660529,95.25567841987264,95.37558066810548,513
94.64382319403943,94.96364784220677,94.43171121842106,94.64382319403943,980
94.79188333257171,94.92651007101831,94.5982459824275,94.79188333257171,694
94.92241096866167,94.98342804960302,94.554723588756,94.92241096866167,575
94.92496769698289,95.00499162924312,94.57622879557144,94.92496769698289,555
94.80767413029531,94.9243072737465,94.66575392601501,94.80767413029531,828
94.0999887592701,94.3811182787717,93.71807220583072,94.0999887592701,813
93.88966609788743,93.9298138060391,93.73159982154773,93.88966609788743,889
93.71830883962404,94.13882897800825,93.40610425353445,93.71830883962404,251
93.31717020501324,93.45187813459269,93.15089735411804,93.31717020501324,637
93.23652734918024,93.40817055553457,93.1272832660828,93.23652734918024,514
93.4385527775875,93.547805579423,93.33478536902317,93.4385527775875,442
94.38164572819277,94.49422786024978,94.36152130602568,94.38164572819277,865
94.46893463460869,94.49042361096754,94.36610643645655,94.46893463460869,485
94.59770982997007,94.61308291137081,94.34739395343354,94.59770982997007,862
94.56048687208698,94.82318150435204,94.46924007116529,94.56048687208698,266
93.60110126443746,93.7403934823948,93.27874425174002,93.60110126443746,964
93.58784432671285,93.96068423189033,93.5564506013031,93.58784432671285,571
93.61795943168337,93.75222094995759,93.52647326418169,93.61795943168337,239
94.84958048792602,94.86742012724854,94.58945374697633,94.84958048792602,328
94.75340000553545,94.809640724616,94.69386622247289,94.75340000553545,172
94.90417367670226,94.92885750340245,94.8615509258837,94.90417367670226,527
94.88681779184964,94.97573619086427,94.82551535055568,94.88681779184964,398
94.30247877303987,94.38924582105764,94.12358993300244,94.30247877303987,335
94.87389018029738,95.0245136464215,94.77654807423228,94.87389018029738,806
95.24985669664076,95.47443963213027,94.98643705728976,95.24985669664076,699
95.64537267016229,96.14600702834343,95.47982639222298,95.64537267016229,196
95.19067894276492,95.28747581068502,95.14209609654746,95.19067894276492,577
95.89207609823296,96.03191858596736,95.54371241524102,95.89207609823296,777
95.19115056683682,95.51267882894146,95.03418549312713,95.19115056683682,590
95.48457911373696,95.5405016577179,95.2691406128834,95.48457911373696,395
96.57980692664195,96.60524680343843,96.29639151997333,96.57980692664195,505
96.08453876407661,96.17910177806218,95.36397233691444,96.08453876407661,814
95.80138989927522,96.34588072747361,95.79307208576354,95.80138989927522,546
95.85121558181905,95.88444370443472,95.56713539719307,95.85121558181905,798
95.59947775476095,95.82942604583454,95.39695070388056,95.59947775476095,374
94.82414603922788,94.88901518146687,94.62493953856638,94.82414603922788,119
94.85842752663089,95.06569336599853,94.50357960302286,94.85842752663089,986
94.32727566976784,94.49837220895296,94.24341306357094,94.32727566976784,684
94.56407188508544,94.6187974071641,94.46433488029817,94.56407188508544,526
94.10435976796853,94.31482566188917,94.04040666527216,94.10435976796853,949
94.87932697047731,94.97443385982437,94.84278701609293,94.87932697047731,460
94.48770032430919,94.72637547801786,94.42400015370956,94.48770032430919,409
94.32666956620635,94.69330365654609,94.01411980919575,94.32666956620635,693
94.73342817489119,94.93701958537706,94.63779883034994,94.73342817489119,907
94.11799601667421,94.377205755239,94.05706022415546,94.11799601667421,455
94.23172598397628,94.26746216149787,94.19686378327096,94.23172598397628,126
94.8852973611175,95.03587557741625,94.83963367591247,94.8852973611175,752
94.08155574383689,94.2045445643401,93.69875457823419,94.08155574383689,146
94.17387267310303,94.33890585305214,94.05784714456324,94.17387267310303,555
94.30381407022725,94.34906168796073,94.16633942177975,94.30381407022725,211
94.6947255061159,94.91831227066133,94.40721615592938,94.6947255061159,846
94.07625015067686,94.31011320369414,93.8453264371693,94.07625015067686,762
93.41602184413472,93.4460514105382,93.18416536428855,93.41602184413472,474
93.67699262694316,94.02349154593662,93.67094586639969,93.67699262694316,414
93.82548496355976,93.9041251642962,93.4103659505842,93.82548496355976,944
93.95073138873269,93.95757232564031,93.86173734813526,93.95073138873269,225
94.12395549348118,94.29488042183219,93.7767470815709,94.12395549348118,106
93.78394313269193,93.87534149945698,93.51013087272344,93.78394313269193,661
93.90006998127244,94.18171533493393,93.74620375040236,93.90006998127244,459
94.04660621792178,94.06202194019808,93.71603938065397,94.04660621792178,677
93.6894305089086,93.90056935868523,93.46672623821694,93.6894305089086,998
94.62231776448098,94.84174653843507,94.4930543049415,94.62231776448098,461
94.85923422493687,94.98376857824735,94.64484229756765,94.85923422493687,778
94.26358247633554,94.36409172562638,94.22487332650202,94.26358247633554,863
94.59185928065246,94.834277424517,94.57092995580082,94.59185928065246,874
94.1045184455388,94.40315640798059,94.03528905674833,94.1045184455388,807
94.49806074741002,94.5318176948932,94.34275208950399,94.49806074741002,794
95.07735853691372,95.13398470137763,94.92807956220928,95.07735853691372,363
94.66701737773786,94.68742865586363,94.61395176673788,94.66701737773786,899
95.14870544236003,95.64406385573544,95.08062641101685,95.14870544236003,374
95.35509590582828,95.45531390769003,95.21268777474468,95.35509590582828,729
95.76612598582552,96.06999325604366,95.72914898920578,95.76612598582552,495
96.7145224771525,96.7378548273864,96.55114222678698,96.7145224771525,412
96.59182841915107,96.79804962980992,96.58014068017435,96.59182841915107,958
96.21496033697233,96.31758578624517,96.19787259992835,96.21496033697233,591
95.77020312215956,96.12418573569067,95.71786166546428,95.77020312215956,888
95.36229797967684,95.54429048784895,95.00904949774247,95.36229797967684,503
95.32374712496978,95.45175244864664,95.29725818102987,95.32374712496978,476
95.49432311237811,95.56560562908498,95.29340353895321,95.49432311237811,743
95.63266851204313,95.76489593448132,95.58675103264798,95.63266851204313,758
96.04626013656113,96.08637437269229,95.99861127618144,96.04626013656113,640
96.05276108250008,96.06834562963579,96.02892922850984,96.05276108250008,938
96.77952812107874,96.88944298429163,96.76776283924514,96.77952812107874,419
96.64719970445977,96.94898348331314,96.59124616291412,96.64719970445977,324
98.00728428775457,98.2309519151132,97.81542013471078,98.00728428775457,555
98.32011796163708,98.60399483279629,98.02704988494808,98.32011796163708,750
97.89153918342895,97.93633817720915,97.76067970473409,97.89153918342895,388
97.35609293439839,97.50344560343197,97.17646816788213,97.35609293439839,380
97.59732914201999,97.72110120804892,97.44820197545943,97.59732914201999,516
97.48559774935705,97.61144450203454,97.45460334564576,97.48559774935705,583
97.8425979964031,98.42541983955677,97.68915307091244,97.8425979964031,637
98.07921680868988,98.33463372115611,97.93653100348645,98.07921680868988,903
98.04280235236145,98.25944004169466,97.88527648057045,98.04280235236145,878
97.61940549332725,97.66612450957956,97.44749732905883,97.61940549332725,897
96.86198188098432,97.28534249197709,96.64259152155338,96.86198188098432,412
96.6387244049508,96.80596337509164,96.56101055560035,96.6387244049508,708
97.06692380211254,97.12008947524194,97.063446980204,97.06692380211254,749
97.17397067417764,97.38942940878077,97.12558644875118,97.17397067417764,892
96.55110128482164,96.55467371579918,96.17576321855407,96.55110128482164,707
96.63769174774723,96.70461251865329,96.2933532253202,96.63769174774723,156
96.83035043761164,96.94347701798898,96.7755412398345,96.83035043761164,222
96.38842171951107,96.44292531755698,96.35388083619569,96.38842171951107,842
96.46528427248384,96.6713720296112,96.21637447433123,96.46528427248384,389
96.49438863170684,96.7526824095199,96.0253941778026,96.49438863170684,697
95.92290348279153,95.98430409479259,95.82056470840918,95.92290348279153,409
96.10179716296567,96.16014370804133,96.02437370824971,96.10179716296567,662
96.38218942614978,96.425011622607,96.31492741705965,96.38218942614978,327
96.92371504773742,97.02154115906727,96.88901772959463,96.92371504773742,105
97.45061607375487,97.46165020132916,97.1611891140659,97.45061607375487,542
96.76178138977633,96.76190308624079,96.62708961463089,96.76178138977633,409
96.29286886981878,96.53219429398422,96.10126181609301,96.29286886981878,884
96.55038650342311,96.85360973949412,96.54096244906093,96.55038650342311,955
96.80727947887922,97.10879006780591,96.52740486965013,96.80727947887922,101
97.06480332203225,97.06680755238037,96.64886391500305,97.06480332203225,887
98.9911690673596,99.12890795404866,98.68528752271328,98.9911690673596,702
99.2766143227062,99.3388086160034,99.20466118187299,99.2766143227062,873
99.8443971427965,99.92490038474357,99.83804320025696,99.8443971427965,853
100.3213980245431,100.4552856988516,100.2793652950319,100.3213980245431,474
100.647093650196,100.66951893891827,100.57337826884797,100.647093650196,345
100.48945902787582,100.87212709482039,100.08711471278727,100.48945902787582,571
100.86894363812246,101.0619527542377,100.70436291992716,100.86894363812246,690
100.48253103085368,100.66183096489371,100.29696713963047,100.48253103085368,922
100.36412172748368,100.91220701189066,100.36373914027948,100.36412172748368,403
100.12143995356912,100.35892538390553,100.10925205121193,100.12143995356912,157
100.16237702326228,100.26662302139118,99.92704951353893,100.16237702326228,324
101.31970630659903,101.58294152290503,101.02720023006074,101.31970630659903,525
100.38607371030315,100.42578754767935,100.33816381892618,100.38607371030315,301
100.72920380549041,101.14148489029499,100.56936326164198,100.72920380549041,617
99.92284586989558,100.00891839819688,99.85006759746557,99.92284586989558,129
99.68687993700087,99.94181056180854,99.68539250923888,99.68687993700087,250
100.23135523548456,100.41629959658724,100.19050424695315,100.23135523548456,647
100.26349524503229,100.39603354172989,100.12589348206332,100.26349524503229,209
99.72462285606764,99.74197507116017,99.66340297740142,99.72462285606764,220
99.36697100143766,99.47353825519365,99.25084394548712,99.36697100143766,340
99.706769875905,99.87062316874287,99.52649453261921,99.706769875905,870
99.34158656004642,99.5326642742824,99.32254633693822,99.34158656004642,701
99.44981585483741,99.68932231709044,99.19027304991441,99.44981585483741,129
99.47260177478931,99.65136506090563,99.32791433015669,99.47260177478931,565
99.14680160098641,99.36760672768088,98.50694867194397,99.14680160098641,564
100.21877364564907,100.51682315030888,100.11987512527264,100.21877364564907,336
100.53573315680808,100.5650160151766,100.52820414378864,100.53573315680808,470
99.52316186347927,99.75546247317567,99.49593469370588,99.52316186347927,781
99.61638902086399,99.65336437211305,99.22035815055771,99.61638902086399,248
99.28549578847979,99.58664534859263,99.17051458029678,99.28549578847979,473
99.7117124558779,99.8797013638263,99.60562208526007,99.7117124558779,699
99.31545208666155,99.65259243746854,98.98679827974749,99.31545208666155,615
99.2580838659281,99.38733233075742,99.18515545510468,99.2580838659281,532
99.51057750541833,99.60628835876187,99.41324494395359,99.51057750541833,351
99.94345510250339,100.04658722852007,99.7862388627418,99.94345510250339,572
99.3433068989755,99.66768164853251,99.18333076587282,99.3433068989755,662
99.17605628105503,99.28002311020008,98.8144316902667,99.17605628105503,635
98.93858362547455,99.20507358167418,98.68341298453828,98.93858362547455,145
98.61191900918769,98.73820273044217,98.4371003286347,98.61191900918769,727
99.49464612932823,99.65445974395669,99.46606319092959,99.49464612932823,638
99.69713698480871,99.69836327489575,99.59585650115385,99.69713698480871,706
99.06669500764119,99.17832165957267,99.06561274071065,99.06669500764119,978
99.52562598116857,99.72450172736698,99.29214784542835,99.52562598116857,534
100.58670407967489,100.69231128058448,100.58586197549972,100.58670407967489,710
101.10293670995046,101.25662381333116,100.99486188376424,101.10293670995046,727
100.34325172697345,100.35307067323458,100.1739307584958,100.34325172697345,375
100.10113469054032,100.37147619694525,99.97740870039098,100.10113469054032,947
100.73459026513363,100.87176835642121,100.6637948881209,100.73459026513363,607
100.38075553232424,100.43320224620082,100.00222479065683,100.38075553232424,194
100.60266524639736,100.68980741287432,100.31671027449438,100.60266524639736,810
100.98998227311203,100.99655717014252,100.87341665922081,100.98998227311203,245
100.52651703732299,100.53457857718904,100.49623028529085,100.52651703732299,766
100.49675435929208,100.6757403716052,100.21654048816664,100.49675435929208,881
98.87612068925755,98.9943387955226,98.71718502464853,98.87612068925755,501
98.3639268685904,98.39520872434896,97.90519446411626,98.3639268685904,932
98.23764279289382,98.39037642283762,98.02685662332277,98.23764279289382,603
97.6137512019114,97.69389865264972,97.54612313683981,97.6137512019114,514
98.42995685387721,98.51527678113442,98.07256334076702,98.42995685387721,375
97.7148861648969,97.7398297965442,97.53536836394552,97.7148861648969,425
97.4948639215484,97.52450849931702,97.3549009328168,97.4948639215484,355
97.56023421019145,97.6612864788263,97.50900102894228,97.56023421019145,656
98.28087085472451,98.35427537766884,98.22338481307926,98.28087085472451,612
97.5629397791348,97.64102161641912,97.50511569370143,97.5629397791348,246
98.14452165521227,98.53827311709907,97.97946015176421,98.14452165521227,394
98.14963818572207,98.33758528207149,98.09659341263196,98.14963818572207,474
97.65888386019809,97.81100399308312,97.58195783378385,97.65888386019809,766
97.88993559732972,98.00412379611817,97.62010117650102,97.88993559732972,155
97.98946544511647,98.0131354582475,97.7845962047193,97.98946544511647,325
97.68935700653707,97.76766724158908,97.55505750374756,97.68935700653707,618
97.72425804903207,97.7517263139451,97.50685198343182,97.72425804903207,119
97.5316012506012,97.76952977969825,97.48898313562741,97.5316012506012,258
97.58835992322682,97.65748399215711,97.4349716707502,97.58835992322682,569
97.91942526048734,97.9318430001302,97.81423471252849,97.91942526048734,951
98.71243366856002,98.92087178395663,98.6607416336962,98.71243366856002,690
98.0935259191466,98.14018292736418,98.02822939439069,98.0935259191466,465
99.16004260647473,99.18433832234055,98.6977207314146,99.16004260647473,100
98.18399870671348,98.2468032272107,98.16903299804964,98.18399870671348,947
98.10810615919569,98.12682796386896,97.98453851541984,98.10810615919569,328
98.40226476243798,98.40411016103707,98.01392595293939,98.40226476243798,824
98.54276069630549,98.66009961405787,98.37063086992255,98.54276069630549,382
98.23141093639519,98.38164438031997,98.01402819741185,98.23141093639519,859
98.12734981121656,98.32706388851305,97.93647386655604,98.12734981121656,218
97.88084934388715,98.15924600124656,97.79774174511975,97.88084934388715,990
97.58616696541505,97.76211043769196,97.37905395185956,97.58616696541505,326
98.01096801392556,98.04582142081895,97.94204191299866,98.01096801392556,123
98.18947575690808,98.2100992733972,98.14414683219482,98.18947575690808,801
97.84302095927775,97.89728027190728,97.71684995153527,97.84302095927775,407
98.29282089699437,98.76396159501984,98.07010094675707,98.29282089699437,406
98.44647065743267,98.76138792898514,98.0322195666017,98.44647065743267,668
98.85290171685214,99.07019774143022,98.8258905758954,98.85290171685214,593
99.16771613781395,99.25686810805738,98.97984352499964,99.16771613781395,607
98.75321863235291,99.13471676686356,98.68454456239381,98.75321863235291,410
98.47312811225443,98.66860093575117,98.32202713096132,98.47312811225443,920
98.84677491481607,99.22429993894127,98.61386555919404,98.84677491481607,188
99.1519600475328,99.34500286288291,99.05433279150436,99.1519600475328,374
99.14150925055073,99.189256835609,99.06241536254161,99.14150925055073,720
99.20017294220511,99.45494040723196,98.95767475338872,99.20017294220511,752
99.83900539009933,99.84194420920821,99.67537854577179,99.83900539009933,896
99.54321969568142,99.6204529952811,99.13655987347339,99.54321969568142,579
99.81676838626643,99.84770645249334,99.71711550097818,99.81676838626643,987
99.71567206004949,99.85844754886752,99.51364591717983,99.71567206004949,556
99.60683145843588,99.62663434833333,99.29005234021831,99.60683145843588,855
100.15621988442948,100.26070283010498,99.92083590600316,100.15621988442948,996
100.56892805892349,100.68229072248396,100.53774434171326,100.56892805892349,685
100.97568287692381,101.13786563144696,100.95248862637152,100.97568287692381,454
101.62842228050097,101.75917068646237,101.50952898419033,101.62842228050097,361
101.63892420131735,101.82200479541434,101.39317884922824,101.63892420131735,275
101.97990068696484,102.22444304553123,101.91490496813111,101.97990068696484,503
101.82476730866811,102.15851008113734,101.5857302281875,101.82476730866811,329
101.98685048491234,102.21343576237254,101.74827124618498,101.98685048491234,687
101.92177895772849,102.33386349741743,101.62639649846643,101.92177895772849,422
101.97027694022485,102.02067769246524,101.75679354304711,101.97027694022485,794
102.26785545294331,102.38767229000227,102.09797913746779,102.26785545294331,885
101.85874511132657,102.0661461762004,101.78415340928395,101.85874511132657,376
102.9049387491693,102.96003521220511,102.67595709764151,102.9049387491693,838
102.40193005841945,102.43838610312703,102.30255024898894,102.40193005841945,776
101.79483575202559,102.05767565795021,101.68584991438979,101.79483575202559,374
102.37389118877563,102.40161819448171,102.37252038979533,102.37389118877563,316
102.7697225357571,102.869344934886,102.54602865346843,102.7697225357571,923
103.08178244428318,103.18501504886846,102.7946344320962,103.08178244428318,289
103.39595519891532,103.60904014363483,103.15934906585174,103.39595519891532,117
103.38983181249186,103.54479224811897,103.13857798350979,103.38983181249186,843
102.94120462674894,103.04772597808365,102.68024587202477,102.94120462674894,513
102.97910690584581,103.35820837504409,102.79926768663621,102.97910690584581,283
102.64052605008976,102.67059172484251,102.41968314592582,102.64052605008976,717
103.12808591679864,103.1680926742611,103.01601352666529,103.12808591679864,342
103.05455722604756,103.0679592343926,102.94555171146308,103.05455722604756,525
102.6418086276513,102.8061447929123,102.63958810952673,102.6418086276513,152
102.48111570682481,102.80582154900317,102.20025460579163,102.48111570682481,325
102.68758143396262,102.79312171634675,102.3059792637668,102.68758143396262,813
102.40571915756064,102.63117626230202,102.35384229087208,102.40571915756064,697
101.99460895977742,102.08475701523797,101.46275272296795,101.99460895977742,661
102.11645256552337,102.51679376586848,102.05699514657138,102.11645256552337,994
102.23893585107774,102.36919334407438,102.05198622516947,102.23893585107774,871
101.98546426339217,102.17908998296264,101.94053780022097,101.98546426339217,418
101.74994511058301,101.87343083676848,101.60464212683605,101.74994511058301,806
101.86597007926183,102.0006529271738,101.79455700436975,101.86597007926183,468
101.14192790851317,101.31948869562893,100.8949988250168,101.14192790851317,347
100.43819602132488,100.71789281993875,100.2609483346522,100.43819602132488,667
100.07897391069866,100.23520897795619,100.01474347327263,100.07897391069866,276
99.97225033484274,100.01532799261476,99.75916737919508,99.97225033484274,575
100.12770411764174,100.15592701698286,99.97452730397762,100.12770411764174,761
100.86538222611652,101.17037921414534,100.77420169948299,100.86538222611652,112
101.29421203771753,101.32096791222178,101.2334735189333,101.29421203771753,460
101.21424277273582,101.38633046634918,100.89700331971999,101.21424277273582,388
101.20473466878447,101.34359994501433,101.19639871315859,101.20473466878447,530
100.70346998646556,101.21802046431446,100.35251830281031,100.70346998646556,675
100.69421341846937,100.79417774566413,100.56483932549001,100.69421341846937,438
100.5498840990093,100.94811212880023,100.1222730566825,100.5498840990093,716
100.71124337917836,100.78348941776123,100.56876671020507,100.71124337917836,850
100.29762790740219,100.32212609247708,100.1400955890401,100.29762790740219,133
100.55730116452277,100.57477264957483,100.34091198868698,100.55730116452277,423
101.32367062102406,101.46983324614581,101.13307685432258,101.32367062102406,650
101.26929054679563,101.31834889532301,100.86862817071922,101.26929054679563,555
101.4701464078451,101.71864657522899,101.40468091974083,101.4701464078451,324
101.81521840370067,102.00420014823769,101.68268972493506,101.81521840370067,740
101.61460816775775,101.74376769607849,101.58292083893231,101.61460816775775,232
101.72665440866297,101.92978705483893,101.66327299894182,101.72665440866297,579
101.73295060905386,101.84059293015231,101.41942053709636,101.73295060905386,651
101.78178865832828,102.05568141325949,101.57889316012502,101.78178865832828,930
101.39528376640055,101.7482489431589,101.15915512006846,101.39528376640055,996
101.40753885353003,101.56239283801084,101.38312043423981,101.40753885353003,320
101.65653799915275,101.70127131351343,101.41513269646721,101.65653799915275,500
102.38210980305027,102.44823245526835,102.06558599430346,102.38210980305027,705
102.86174521609287,102.97481520659309,102.84478568931026,102.86174521609287,710
103.93833644484864,103.96701763706291,103.87532372292881,103.93833644484864,159
103.55466266340461,103.66973400830864,103.5414268970316,103.55466266340461,740
103.99082298176495,104.18294562826564,103.97186884736392,103.99082298176495,231
104.08249398463413,104.24079347182872,103.75110069348638,104.08249398463413,492
105.17739545124296,105.21175754400349,104.86689937648595,105.17739545124296,912
104.77324630856538,104.8025726633741,104.72408930508914,104.77324630856538,680
104.35338538747499,104.82320709908,104.12076555046478,104.35338538747499,113
104.05368906475297,104.24366687840283,103.6401844007133,104.05368906475297,534
102.99174120259806,103.1761059338621,102.52622135601199,102.99174120259806,573
102.72886369175768,102.74886132451078,102.57476760442017,102.72886369175768,250
102.34929736098083,102.41632598873646,102.22550184729941,102.34929736098083,785
102.42449425421893,102.45156110100355,102.3335141205979,102.42449425421893,569
102.5953722421075,102.84127127364911,102.49774138919973,102.5953722421075,510
103.53345766171545,103.61584230859263,103.4302480304951,103.53345766171545,444
104.00866958080847,104.37098073544726,103.89936469759778,104.00866958080847,903
103.72021775297728,103.83603301315237,103.70116494010193,103.72021775297728,295
103.2710104173031,103.7692426989334,103.25418450067326,103.2710104173031,643
103.51697000305636,103.76031470155594,103.20241992191806,103.51697000305636,172
102.85685339954604,103.07477930412787,102.69290712825827,102.85685339954604,293
103.77258278247322,103.8444398433345,103.65207570935586,103.77258278247322,661
104.36230284283387,104.50575555159051,104.22589847986106,104.36230284283387,668
104.12771501678152,104.29959485894496,103.88664110562462,104.12771501678152,728
103.27114775223609,103.36519889548936,102.8018674874374,103.27114775223609,291
103.94808393931879,104.24779321145276,103.81680687915053,103.94808393931879,529
103.89081401669249,103.94516002466644,103.59224763841945,103.89081401669249,600
104.50972217267922,104.88366850507022,104.36557672502,104.50972217267922,316
103.71250834328204,103.7251689878383,103.6056559387476,103.71250834328204,722
103.41282083180515,103.42853851038802,103.37279049884367,103.41282083180515,584
103.41544268166425,103.65511639553894,103.01277849244475,103.41544268166425,700
103.43893297854662,103.44180026298177,103.33422223002113,103.43893297854662,459
103.213900242807,103.29821670509506,103.00603478303138,103.213900242807,921
103.52532520898075,103.73433643802699,103.2984863243577,103.52532520898075,408
102.99151499428945,103.01567304078966,102.94800911752273,102.99151499428945,768
102.9203252517788,103.07032978809195,102.7196308340502,102.9203252517788,520
102.98047306763476,103.21147257974309,102.64566918214732,102.98047306763476,680
103.23769248466414,103.2764248375675,103.19442117774588,103.23769248466414,881
103.59349992370858,103.59408511704447,103.39915466175648,103.59349992370858,836
